timestamp,date,employee_id,employee_name,metric,value,unit,month,quarter
2025-09-02 00:00:00,2025-09-02,1008,Sana Kumar,daily_sales,6923.24,INR,2025-09,Q3-2025
2025-09-03 00:00:00,2025-09-03,1008,Sana Kumar,daily_sales,9646.12,INR,2025-09,Q3-2025
2025-09-04 00:00:00,2025-09-04,1008,Sana Kumar,daily_sales,21004.33,INR,2025-09,Q3-2025
2025-09-05 00:00:00,2025-09-05,1008,Sana Kumar,daily_sales,15064.13,INR,2025-09,Q3-2025
2025-09-06 00:00:00,2025-09-06,1008,Sana Kumar,daily_sales,26484.39,INR,2025-09,Q3-2025
2025-09-07 00:00:00,2025-09-07,1008,Sana Kumar,daily_sales,36765.46,INR,2025-09,Q3-2025
2025-09-08 00:00:00,2025-09-08,1008,Sana Kumar,daily_sales,16082.61,INR,2025-09,Q3-2025
2025-09-09 00:00:00,2025-09-09,1008,Sana Kumar,daily_sales,16725.08,INR,2025-09,Q3-2025
2025-09-10 00:00:00,2025-09-10,1008,Sana Kumar,daily_sales,39642.56,INR,2025-09,Q3-2025
2025-09-11 00:00:00,2025-09-11,1008,Sana Kumar,daily_sales,14538.05,INR,2025-09,Q3-2025
2025-09-12 00:00:00,2025-09-12,1008,Sana Kumar,daily_sales,52102.8,INR,2025-09,Q3-2025
2025-09-13 00:00:00,2025-09-13,1008,Sana Kumar,daily_sales,9241.37,INR,2025-09,Q3-2025
2025-09-14 00:00:00,2025-09-14,1008,Sana Kumar,daily_sales,34682.29,INR,2025-09,Q3-2025
2025-09-15 00:00:00,2025-09-15,1008,Sana Kumar,daily_sales,11057.05,INR,2025-09,Q3-2025
2025-09-16 00:00:00,2025-09-16,1008,Sana Kumar,daily_sales,39056.64,INR,2025-09,Q3-2025
2025-09-17 00:00:00,2025-09-17,1008,Sana Kumar,daily_sales,28763.24,INR,2025-09,Q3-2025
2025-09-18 00:00:00,2025-09-18,1008,Sana Kumar,daily_sales,47503.01,INR,2025-09,Q3-2025
2025-09-19 00:00:00,2025-09-19,1008,Sana Kumar,daily_sales,11534.84,INR,2025-09,Q3-2025
2025-09-20 00:00:00,2025-09-20,1008,Sana Kumar,daily_sales,15335.71,INR,2025-09,Q3-2025
2025-09-21 00:00:00,2025-09-21,1008,Sana Kumar,daily_sales,72115.62,INR,2025-09,Q3-2025
2025-09-22 00:00:00,2025-09-22,1008,Sana Kumar,daily_sales,23842.43,INR,2025-09,Q3-2025
2025-09-23 00:00:00,2025-09-23,1008,Sana Kumar,daily_sales,7110.66,INR,2025-09,Q3-2025
2025-09-24 00:00:00,2025-09-24,1008,Sana Kumar,daily_sales,46729.36,INR,2025-09,Q3-2025
2025-09-25 00:00:00,2025-09-25,1008,Sana Kumar,daily_sales,61805.4,INR,2025-09,Q3-2025
2025-09-26 00:00:00,2025-09-26,1008,Sana Kumar,daily_sales,69597.48,INR,2025-09,Q3-2025
2025-09-27 00:00:00,2025-09-27,1008,Sana Kumar,daily_sales,35869.98,INR,2025-09,Q3-2025
2025-09-28 00:00:00,2025-09-28,1008,Sana Kumar,daily_sales,22812.42,INR,2025-09,Q3-2025
2025-09-29 00:00:00,2025-09-29,1008,Sana Kumar,daily_sales,18643.68,INR,2025-09,Q3-2025
2025-09-30 00:00:00,2025-09-30,1008,Sana Kumar,daily_sales,65513.91,INR,2025-09,Q3-2025
2025-10-01 00:00:00,2025-10-01,1008,Sana Kumar,daily_sales,28369.55,INR,2025-10,Q4-2025
2025-10-02 00:00:00,2025-10-02,1008,Sana Kumar,daily_sales,12201.28,INR,2025-10,Q4-2025
2025-10-03 00:00:00,2025-10-03,1008,Sana Kumar,daily_sales,65484.16,INR,2025-10,Q4-2025
2025-10-04 00:00:00,2025-10-04,1008,Sana Kumar,daily_sales,8333.29,INR,2025-10,Q4-2025
2025-10-05 00:00:00,2025-10-05,1008,Sana Kumar,daily_sales,40895.16,INR,2025-10,Q4-2025
2025-10-06 00:00:00,2025-10-06,1008,Sana Kumar,daily_sales,33148.18,INR,2025-10,Q4-2025
2025-10-07 00:00:00,2025-10-07,1008,Sana Kumar,daily_sales,21479.63,INR,2025-10,Q4-2025
2025-10-08 00:00:00,2025-10-08,1008,Sana Kumar,daily_sales,24667.34,INR,2025-10,Q4-2025
2025-10-09 00:00:00,2025-10-09,1008,Sana Kumar,daily_sales,32688.24,INR,2025-10,Q4-2025
2025-10-10 00:00:00,2025-10-10,1008,Sana Kumar,daily_sales,12857.04,INR,2025-10,Q4-2025
2025-10-11 00:00:00,2025-10-11,1008,Sana Kumar,daily_sales,23719.76,INR,2025-10,Q4-2025
2025-10-12 00:00:00,2025-10-12,1008,Sana Kumar,daily_sales,36552.79,INR,2025-10,Q4-2025
2025-10-13 00:00:00,2025-10-13,1008,Sana Kumar,daily_sales,32424.57,INR,2025-10,Q4-2025
2025-10-14 00:00:00,2025-10-14,1008,Sana Kumar,daily_sales,21726.76,INR,2025-10,Q4-2025
2025-10-15 00:00:00,2025-10-15,1008,Sana Kumar,daily_sales,18433.21,INR,2025-10,Q4-2025
2025-10-16 00:00:00,2025-10-16,1008,Sana Kumar,daily_sales,17159.9,INR,2025-10,Q4-2025
2025-10-17 00:00:00,2025-10-17,1008,Sana Kumar,daily_sales,31512.48,INR,2025-10,Q4-2025
2025-10-18 00:00:00,2025-10-18,1008,Sana Kumar,daily_sales,12273.64,INR,2025-10,Q4-2025
2025-10-19 00:00:00,2025-10-19,1008,Sana Kumar,daily_sales,29449.7,INR,2025-10,Q4-2025
2025-10-20 00:00:00,2025-10-20,1008,Sana Kumar,daily_sales,16375.54,INR,2025-10,Q4-2025
2025-10-21 00:00:00,2025-10-21,1008,Sana Kumar,daily_sales,36119.24,INR,2025-10,Q4-2025
2025-10-22 00:00:00,2025-10-22,1008,Sana Kumar,daily_sales,60478.12,INR,2025-10,Q4-2025
2025-10-23 00:00:00,2025-10-23,1008,Sana Kumar,daily_sales,13364.23,INR,2025-10,Q4-2025
2025-10-24 00:00:00,2025-10-24,1008,Sana Kumar,daily_sales,13816.8,INR,2025-10,Q4-2025
2025-10-25 00:00:00,2025-10-25,1008,Sana Kumar,daily_sales,60208.33,INR,2025-10,Q4-2025
2025-10-26 00:00:00,2025-10-26,1008,Sana Kumar,daily_sales,4865.02,INR,2025-10,Q4-2025
2025-10-27 00:00:00,2025-10-27,1008,Sana Kumar,daily_sales,39731.17,INR,2025-10,Q4-2025
2025-10-28 00:00:00,2025-10-28,1008,Sana Kumar,daily_sales,23306.41,INR,2025-10,Q4-2025
2025-10-29 00:00:00,2025-10-29,1008,Sana Kumar,daily_sales,53433.63,INR,2025-10,Q4-2025
2025-10-30 00:00:00,2025-10-30,1008,Sana Kumar,daily_sales,35944.86,INR,2025-10,Q4-2025
2025-10-31 00:00:00,2025-10-31,1008,Sana Kumar,daily_sales,37118.63,INR,2025-10,Q4-2025
2025-11-01 00:00:00,2025-11-01,1008,Sana Kumar,daily_sales,45683.7,INR,2025-11,Q4-2025
2025-11-02 00:00:00,2025-11-02,1008,Sana Kumar,daily_sales,11109.14,INR,2025-11,Q4-2025
2025-11-03 00:00:00,2025-11-03,1008,Sana Kumar,daily_sales,24740.85,INR,2025-11,Q4-2025
2025-11-04 00:00:00,2025-11-04,1008,Sana Kumar,daily_sales,16171.55,INR,2025-11,Q4-2025
2025-11-05 00:00:00,2025-11-05,1008,Sana Kumar,daily_sales,46066.82,INR,2025-11,Q4-2025
2025-11-06 00:00:00,2025-11-06,1008,Sana Kumar,daily_sales,36388.85,INR,2025-11,Q4-2025
2025-11-07 00:00:00,2025-11-07,1008,Sana Kumar,daily_sales,15490.17,INR,2025-11,Q4-2025
2025-11-08 00:00:00,2025-11-08,1008,Sana Kumar,daily_sales,30338.38,INR,2025-11,Q4-2025
2025-11-09 00:00:00,2025-11-09,1008,Sana Kumar,daily_sales,14274.34,INR,2025-11,Q4-2025
2025-11-10 00:00:00,2025-11-10,1008,Sana Kumar,daily_sales,20583.83,INR,2025-11,Q4-2025
2025-11-11 00:00:00,2025-11-11,1008,Sana Kumar,daily_sales,10075.57,INR,2025-11,Q4-2025
2025-11-12 00:00:00,2025-11-12,1008,Sana Kumar,daily_sales,45238.72,INR,2025-11,Q4-2025
2025-11-13 00:00:00,2025-11-13,1008,Sana Kumar,daily_sales,16794.56,INR,2025-11,Q4-2025
2025-11-14 00:00:00,2025-11-14,1008,Sana Kumar,daily_sales,52939.98,INR,2025-11,Q4-2025
2025-11-15 00:00:00,2025-11-15,1008,Sana Kumar,daily_sales,40652.2,INR,2025-11,Q4-2025
2025-11-16 00:00:00,2025-11-16,1008,Sana Kumar,daily_sales,20376.4,INR,2025-11,Q4-2025
2025-11-17 00:00:00,2025-11-17,1008,Sana Kumar,daily_sales,7003.45,INR,2025-11,Q4-2025
2025-11-18 00:00:00,2025-11-18,1008,Sana Kumar,daily_sales,39539.26,INR,2025-11,Q4-2025
2025-11-19 00:00:00,2025-11-19,1008,Sana Kumar,daily_sales,51504.21,INR,2025-11,Q4-2025
2025-11-20 00:00:00,2025-11-20,1008,Sana Kumar,daily_sales,46842.8,INR,2025-11,Q4-2025
2025-11-21 00:00:00,2025-11-21,1008,Sana Kumar,daily_sales,69073.64,INR,2025-11,Q4-2025
2025-11-22 00:00:00,2025-11-22,1008,Sana Kumar,daily_sales,38099.89,INR,2025-11,Q4-2025
2025-11-23 00:00:00,2025-11-23,1008,Sana Kumar,daily_sales,6327.45,INR,2025-11,Q4-2025
2025-11-24 00:00:00,2025-11-24,1008,Sana Kumar,daily_sales,38149.21,INR,2025-11,Q4-2025
2025-11-25 00:00:00,2025-11-25,1008,Sana Kumar,daily_sales,52904.52,INR,2025-11,Q4-2025
2025-11-26 00:00:00,2025-11-26,1008,Sana Kumar,daily_sales,59603.77,INR,2025-11,Q4-2025
2025-11-27 00:00:00,2025-11-27,1008,Sana Kumar,daily_sales,34583.47,INR,2025-11,Q4-2025
2025-11-28 00:00:00,2025-11-28,1008,Sana Kumar,daily_sales,10557.94,INR,2025-11,Q4-2025
2025-11-29 00:00:00,2025-11-29,1008,Sana Kumar,daily_sales,19947.75,INR,2025-11,Q4-2025
2025-11-30 00:00:00,2025-11-30,1008,Sana Kumar,daily_sales,5133.19,INR,2025-11,Q4-2025
2025-12-01 00:00:00,2025-12-01,1008,Sana Kumar,daily_sales,5625.81,INR,2025-12,Q4-2025
2025-12-02 00:00:00,2025-12-02,1008,Sana Kumar,daily_sales,46322.59,INR,2025-12,Q4-2025
2025-12-03 00:00:00,2025-12-03,1008,Sana Kumar,daily_sales,44892.26,INR,2025-12,Q4-2025
2025-12-04 00:00:00,2025-12-04,1008,Sana Kumar,daily_sales,39855.3,INR,2025-12,Q4-2025
2025-12-05 00:00:00,2025-12-05,1008,Sana Kumar,daily_sales,61438.19,INR,2025-12,Q4-2025
2025-12-06 00:00:00,2025-12-06,1008,Sana Kumar,daily_sales,19035.94,INR,2025-12,Q4-2025
2025-12-07 00:00:00,2025-12-07,1008,Sana Kumar,daily_sales,6006.47,INR,2025-12,Q4-2025
2025-12-08 00:00:00,2025-12-08,1008,Sana Kumar,daily_sales,36689.31,INR,2025-12,Q4-2025
2025-12-09 00:00:00,2025-12-09,1008,Sana Kumar,daily_sales,46117.63,INR,2025-12,Q4-2025
2025-12-10 00:00:00,2025-12-10,1008,Sana Kumar,daily_sales,44447.12,INR,2025-12,Q4-2025
2025-12-11 00:00:00,2025-12-11,1008,Sana Kumar,daily_sales,15465.93,INR,2025-12,Q4-2025
2025-12-12 00:00:00,2025-12-12,1008,Sana Kumar,daily_sales,16191.61,INR,2025-12,Q4-2025
2025-12-13 00:00:00,2025-12-13,1008,Sana Kumar,daily_sales,13310.94,INR,2025-12,Q4-2025
2025-12-14 00:00:00,2025-12-14,1008,Sana Kumar,daily_sales,23608.75,INR,2025-12,Q4-2025
2025-12-15 00:00:00,2025-12-15,1008,Sana Kumar,daily_sales,45892.01,INR,2025-12,Q4-2025
2025-12-16 00:00:00,2025-12-16,1008,Sana Kumar,daily_sales,62442.75,INR,2025-12,Q4-2025
2025-12-17 00:00:00,2025-12-17,1008,Sana Kumar,daily_sales,10313.8,INR,2025-12,Q4-2025
2025-12-18 00:00:00,2025-12-18,1008,Sana Kumar,daily_sales,37428.8,INR,2025-12,Q4-2025
2025-12-19 00:00:00,2025-12-19,1008,Sana Kumar,daily_sales,11196.05,INR,2025-12,Q4-2025
2025-12-20 00:00:00,2025-12-20,1008,Sana Kumar,daily_sales,39684.73,INR,2025-12,Q4-2025
2025-12-21 00:00:00,2025-12-21,1008,Sana Kumar,daily_sales,30855.52,INR,2025-12,Q4-2025
2025-12-22 00:00:00,2025-12-22,1008,Sana Kumar,daily_sales,41618.02,INR,2025-12,Q4-2025
2025-12-23 00:00:00,2025-12-23,1008,Sana Kumar,daily_sales,10890.35,INR,2025-12,Q4-2025
2025-12-24 00:00:00,2025-12-24,1008,Sana Kumar,daily_sales,32807.67,INR,2025-12,Q4-2025
2025-12-25 00:00:00,2025-12-25,1008,Sana Kumar,daily_sales,18745.65,INR,2025-12,Q4-2025
2025-12-26 00:00:00,2025-12-26,1008,Sana Kumar,daily_sales,21521.16,INR,2025-12,Q4-2025
2025-12-27 00:00:00,2025-12-27,1008,Sana Kumar,daily_sales,8227.57,INR,2025-12,Q4-2025
2025-12-28 00:00:00,2025-12-28,1008,Sana Kumar,daily_sales,57820.1,INR,2025-12,Q4-2025
2025-12-29 00:00:00,2025-12-29,1008,Sana Kumar,daily_sales,21895.26,INR,2025-12,Q4-2025
2025-12-30 00:00:00,2025-12-30,1008,Sana Kumar,daily_sales,44175.77,INR,2025-12,Q4-2025
2025-12-31 00:00:00,2025-12-31,1008,Sana Kumar,daily_sales,27038.96,INR,2025-12,Q4-2025
2025-01-01 00:00:00,2025-01-01,1009,Priya Sharma,daily_sales,54182.0,INR,2025-01,Q1-2025
2025-01-02 00:00:00,2025-01-02,1009,Priya Sharma,daily_sales,30893.09,INR,2025-01,Q1-2025
2025-01-03 00:00:00,2025-01-03,1009,Priya Sharma,daily_sales,42423.4,INR,2025-01,Q1-2025
2025-01-04 00:00:00,2025-01-04,1009,Priya Sharma,daily_sales,20876.41,INR,2025-01,Q1-2025
2025-01-05 00:00:00,2025-01-05,1009,Priya Sharma,daily_sales,22369.88,INR,2025-01,Q1-2025
2025-01-06 00:00:00,2025-01-06,1009,Priya Sharma,daily_sales,25405.39,INR,2025-01,Q1-2025
2025-01-07 00:00:00,2025-01-07,1009,Priya Sharma,daily_sales,18758.72,INR,2025-01,Q1-2025
2025-01-08 00:00:00,2025-01-08,1009,Priya Sharma,daily_sales,5789.26,INR,2025-01,Q1-2025
2025-01-09 00:00:00,2025-01-09,1009,Priya Sharma,daily_sales,6941.19,INR,2025-01,Q1-2025
2025-01-10 00:00:00,2025-01-10,1009,Priya Sharma,daily_sales,52631.29,INR,2025-01,Q1-2025
2025-01-11 00:00:00,2025-01-11,1009,Priya Sharma,daily_sales,16526.58,INR,2025-01,Q1-2025
2025-01-12 00:00:00,2025-01-12,1009,Priya Sharma,daily_sales,25630.49,INR,2025-01,Q1-2025
2025-01-13 00:00:00,2025-01-13,1009,Priya Sharma,daily_sales,6380.85,INR,2025-01,Q1-2025
2025-01-14 00:00:00,2025-01-14,1009,Priya Sharma,daily_sales,39933.66,INR,2025-01,Q1-2025
2025-01-15 00:00:00,2025-01-15,1009,Priya Sharma,daily_sales,6556.36,INR,2025-01,Q1-2025
2025-01-16 00:00:00,2025-01-16,1009,Priya Sharma,daily_sales,29435.48,INR,2025-01,Q1-2025
2025-01-17 00:00:00,2025-01-17,1009,Priya Sharma,daily_sales,12964.97,INR,2025-01,Q1-2025
2025-01-18 00:00:00,2025-01-18,1009,Priya Sharma,daily_sales,25243.25,INR,2025-01,Q1-2025
2025-01-19 00:00:00,2025-01-19,1009,Priya Sharma,daily_sales,42794.04,INR,2025-01,Q1-2025
2025-01-20 00:00:00,2025-01-20,1009,Priya Sharma,daily_sales,14207.9,INR,2025-01,Q1-2025
2025-01-21 00:00:00,2025-01-21,1009,Priya Sharma,daily_sales,27319.2,INR,2025-01,Q1-2025
2025-01-22 00:00:00,2025-01-22,1009,Priya Sharma,daily_sales,28949.19,INR,2025-01,Q1-2025
2025-01-23 00:00:00,2025-01-23,1009,Priya Sharma,daily_sales,10065.24,INR,2025-01,Q1-2025
2025-01-24 00:00:00,2025-01-24,1009,Priya Sharma,daily_sales,43178.23,INR,2025-01,Q1-2025
2025-01-25 00:00:00,2025-01-25,1009,Priya Sharma,daily_sales,26046.38,INR,2025-01,Q1-2025
2025-01-26 00:00:00,2025-01-26,1009,Priya Sharma,daily_sales,40141.07,INR,2025-01,Q1-2025
2025-01-27 00:00:00,2025-01-27,1009,Priya Sharma,daily_sales,10235.0,INR,2025-01,Q1-2025
2025-01-28 00:00:00,2025-01-28,1009,Priya Sharma,daily_sales,44140.36,INR,2025-01,Q1-2025
2025-01-29 00:00:00,2025-01-29,1009,Priya Sharma,daily_sales,9877.11,INR,2025-01,Q1-2025
2025-01-30 00:00:00,2025-01-30,1009,Priya Sharma,daily_sales,53649.56,INR,2025-01,Q1-2025
2025-01-31 00:00:00,2025-01-31,1009,Priya Sharma,daily_sales,25530.95,INR,2025-01,Q1-2025
2025-02-01 00:00:00,2025-02-01,1009,Priya Sharma,daily_sales,16504.0,INR,2025-02,Q1-2025
2025-02-02 00:00:00,2025-02-02,1009,Priya Sharma,daily_sales,4181.2,INR,2025-02,Q1-2025
2025-02-03 00:00:00,2025-02-03,1009,Priya Sharma,daily_sales,31432.43,INR,2025-02,Q1-2025
2025-02-04 00:00:00,2025-02-04,1009,Priya Sharma,daily_sales,18306.95,INR,2025-02,Q1-2025
2025-02-05 00:00:00,2025-02-05,1009,Priya Sharma,daily_sales,15649.38,INR,2025-02,Q1-2025
2025-02-06 00:00:00,2025-02-06,1009,Priya Sharma,daily_sales,7876.27,INR,2025-02,Q1-2025
2025-02-07 00:00:00,2025-02-07,1009,Priya Sharma,daily_sales,32039.04,INR,2025-02,Q1-2025
2025-02-08 00:00:00,2025-02-08,1009,Priya Sharma,daily_sales,29542.99,INR,2025-02,Q1-2025
2025-02-09 00:00:00,2025-02-09,1009,Priya Sharma,daily_sales,8232.33,INR,2025-02,Q1-2025
2025-02-10 00:00:00,2025-02-10,1009,Priya Sharma,daily_sales,43600.83,INR,2025-02,Q1-2025
2025-02-11 00:00:00,2025-02-11,1009,Priya Sharma,daily_sales,26214.43,INR,2025-02,Q1-2025
2025-02-12 00:00:00,2025-02-12,1009,Priya Sharma,daily_sales,53876.58,INR,2025-02,Q1-2025
2025-02-13 00:00:00,2025-02-13,1009,Priya Sharma,daily_sales,31856.49,INR,2025-02,Q1-2025
2025-02-14 00:00:00,2025-02-14,1009,Priya Sharma,daily_sales,33103.75,INR,2025-02,Q1-2025
2025-02-15 00:00:00,2025-02-15,1009,Priya Sharma,daily_sales,70381.25,INR,2025-02,Q1-2025
2025-02-16 00:00:00,2025-02-16,1009,Priya Sharma,daily_sales,7747.14,INR,2025-02,Q1-2025
2025-02-17 00:00:00,2025-02-17,1009,Priya Sharma,daily_sales,9703.26,INR,2025-02,Q1-2025
2025-02-18 00:00:00,2025-02-18,1009,Priya Sharma,daily_sales,24449.15,INR,2025-02,Q1-2025
2025-02-19 00:00:00,2025-02-19,1009,Priya Sharma,daily_sales,36032.37,INR,2025-02,Q1-2025
2025-02-20 00:00:00,2025-02-20,1009,Priya Sharma,daily_sales,22276.39,INR,2025-02,Q1-2025
2025-02-21 00:00:00,2025-02-21,1009,Priya Sharma,daily_sales,15723.84,INR,2025-02,Q1-2025
2025-02-22 00:00:00,2025-02-22,1009,Priya Sharma,daily_sales,35622.28,INR,2025-02,Q1-2025
2025-02-23 00:00:00,2025-02-23,1009,Priya Sharma,daily_sales,34046.67,INR,2025-02,Q1-2025
2025-02-24 00:00:00,2025-02-24,1009,Priya Sharma,daily_sales,25855.85,INR,2025-02,Q1-2025
2025-02-25 00:00:00,2025-02-25,1009,Priya Sharma,daily_sales,22728.78,INR,2025-02,Q1-2025
2025-02-26 00:00:00,2025-02-26,1009,Priya Sharma,daily_sales,6447.02,INR,2025-02,Q1-2025
2025-02-27 00:00:00,2025-02-27,1009,Priya Sharma,daily_sales,52774.05,INR,2025-02,Q1-2025
2025-02-28 00:00:00,2025-02-28,1009,Priya Sharma,daily_sales,38182.37,INR,2025-02,Q1-2025
2025-03-01 00:00:00,2025-03-01,1009,Priya Sharma,daily_sales,45960.1,INR,2025-03,Q1-2025
2025-03-02 00:00:00,2025-03-02,1009,Priya Sharma,daily_sales,45169.51,INR,2025-03,Q1-2025
2025-03-03 00:00:00,2025-03-03,1009,Priya Sharma,daily_sales,46618.76,INR,2025-03,Q1-2025
2025-03-04 00:00:00,2025-03-04,1009,Priya Sharma,daily_sales,50110.45,INR,2025-03,Q1-2025
2025-03-05 00:00:00,2025-03-05,1009,Priya Sharma,daily_sales,21373.33,INR,2025-03,Q1-2025
2025-03-06 00:00:00,2025-03-06,1009,Priya Sharma,daily_sales,54771.59,INR,2025-03,Q1-2025
2025-03-07 00:00:00,2025-03-07,1009,Priya Sharma,daily_sales,18835.22,INR,2025-03,Q1-2025
2025-03-08 00:00:00,2025-03-08,1009,Priya Sharma,daily_sales,4382.35,INR,2025-03,Q1-2025
2025-03-09 00:00:00,2025-03-09,1009,Priya Sharma,daily_sales,7042.9,INR,2025-03,Q1-2025
2025-03-10 00:00:00,2025-03-10,1009,Priya Sharma,daily_sales,15283.46,INR,2025-03,Q1-2025
2025-03-11 00:00:00,2025-03-11,1009,Priya Sharma,daily_sales,17178.35,INR,2025-03,Q1-2025
2025-03-12 00:00:00,2025-03-12,1009,Priya Sharma,daily_sales,13543.17,INR,2025-03,Q1-2025
2025-03-13 00:00:00,2025-03-13,1009,Priya Sharma,daily_sales,43404.01,INR,2025-03,Q1-2025
2025-03-14 00:00:00,2025-03-14,1009,Priya Sharma,daily_sales,38094.15,INR,2025-03,Q1-2025
2025-03-15 00:00:00,2025-03-15,1009,Priya Sharma,daily_sales,14957.22,INR,2025-03,Q1-2025
2025-03-16 00:00:00,2025-03-16,1009,Priya Sharma,daily_sales,38715.72,INR,2025-03,Q1-2025
2025-03-17 00:00:00,2025-03-17,1009,Priya Sharma,daily_sales,62730.04,INR,2025-03,Q1-2025
2025-03-18 00:00:00,2025-03-18,1009,Priya Sharma,daily_sales,16477.71,INR,2025-03,Q1-2025
2025-03-19 00:00:00,2025-03-19,1009,Priya Sharma,daily_sales,34884.07,INR,2025-03,Q1-2025
2025-03-20 00:00:00,2025-03-20,1009,Priya Sharma,daily_sales,6019.48,INR,2025-03,Q1-2025
2025-03-21 00:00:00,2025-03-21,1009,Priya Sharma,daily_sales,5348.0,INR,2025-03,Q1-2025
2025-03-22 00:00:00,2025-03-22,1009,Priya Sharma,daily_sales,45579.01,INR,2025-03,Q1-2025
2025-03-23 00:00:00,2025-03-23,1009,Priya Sharma,daily_sales,26672.38,INR,2025-03,Q1-2025
2025-03-24 00:00:00,2025-03-24,1009,Priya Sharma,daily_sales,8164.17,INR,2025-03,Q1-2025
2025-03-25 00:00:00,2025-03-25,1009,Priya Sharma,daily_sales,13914.91,INR,2025-03,Q1-2025
2025-03-26 00:00:00,2025-03-26,1009,Priya Sharma,daily_sales,29822.2,INR,2025-03,Q1-2025
2025-03-27 00:00:00,2025-03-27,1009,Priya Sharma,daily_sales,71663.75,INR,2025-03,Q1-2025
2025-03-28 00:00:00,2025-03-28,1009,Priya Sharma,daily_sales,33028.96,INR,2025-03,Q1-2025
2025-03-29 00:00:00,2025-03-29,1009,Priya Sharma,daily_sales,11629.31,INR,2025-03,Q1-2025
2025-03-30 00:00:00,2025-03-30,1009,Priya Sharma,daily_sales,33688.61,INR,2025-03,Q1-2025
2025-03-31 00:00:00,2025-03-31,1009,Priya Sharma,daily_sales,33950.29,INR,2025-03,Q1-2025
2025-04-01 00:00:00,2025-04-01,1009,Priya Sharma,daily_sales,58150.51,INR,2025-04,Q2-2025
2025-04-02 00:00:00,2025-04-02,1009,Priya Sharma,daily_sales,36430.3,INR,2025-04,Q2-2025
2025-04-03 00:00:00,2025-04-03,1009,Priya Sharma,daily_sales,8502.89,INR,2025-04,Q2-2025
2025-04-04 00:00:00,2025-04-04,1009,Priya Sharma,daily_sales,18143.49,INR,2025-04,Q2-2025
2025-04-05 00:00:00,2025-04-05,1009,Priya Sharma,daily_sales,18191.34,INR,2025-04,Q2-2025
2025-04-06 00:00:00,2025-04-06,1009,Priya Sharma,daily_sales,31310.71,INR,2025-04,Q2-2025
2025-04-07 00:00:00,2025-04-07,1009,Priya Sharma,daily_sales,40960.01,INR,2025-04,Q2-2025
2025-04-08 00:00:00,2025-04-08,1009,Priya Sharma,daily_sales,60434.39,INR,2025-04,Q2-2025
2025-04-09 00:00:00,2025-04-09,1009,Priya Sharma,daily_sales,35913.24,INR,2025-04,Q2-2025
2025-04-10 00:00:00,2025-04-10,1009,Priya Sharma,daily_sales,40263.51,INR,2025-04,Q2-2025
2025-04-11 00:00:00,2025-04-11,1009,Priya Sharma,daily_sales,11182.05,INR,2025-04,Q2-2025
2025-04-12 00:00:00,2025-04-12,1009,Priya Sharma,daily_sales,34396.55,INR,2025-04,Q2-2025
2025-04-13 00:00:00,2025-04-13,1009,Priya Sharma,daily_sales,63797.41,INR,2025-04,Q2-2025
2025-04-14 00:00:00,2025-04-14,1009,Priya Sharma,daily_sales,15528.86,INR,2025-04,Q2-2025
2025-04-15 00:00:00,2025-04-15,1009,Priya Sharma,daily_sales,70729.12,INR,2025-04,Q2-2025
2025-04-16 00:00:00,2025-04-16,1009,Priya Sharma,daily_sales,32450.43,INR,2025-04,Q2-2025
2025-04-17 00:00:00,2025-04-17,1009,Priya Sharma,daily_sales,18345.09,INR,2025-04,Q2-2025
2025-04-18 00:00:00,2025-04-18,1009,Priya Sharma,daily_sales,28265.26,INR,2025-04,Q2-2025
2025-04-19 00:00:00,2025-04-19,1009,Priya Sharma,daily_sales,36882.16,INR,2025-04,Q2-2025
2025-04-20 00:00:00,2025-04-20,1009,Priya Sharma,daily_sales,13745.69,INR,2025-04,Q2-2025
2025-04-21 00:00:00,2025-04-21,1009,Priya Sharma,daily_sales,8333.08,INR,2025-04,Q2-2025
2025-04-22 00:00:00,2025-04-22,1009,Priya Sharma,daily_sales,29782.27,INR,2025-04,Q2-2025
2025-04-23 00:00:00,2025-04-23,1009,Priya Sharma,daily_sales,43691.94,INR,2025-04,Q2-2025
2025-04-24 00:00:00,2025-04-24,1009,Priya Sharma,daily_sales,59603.87,INR,2025-04,Q2-2025
2025-04-25 00:00:00,2025-04-25,1009,Priya Sharma,daily_sales,12455.31,INR,2025-04,Q2-2025
2025-04-26 00:00:00,2025-04-26,1009,Priya Sharma,daily_sales,46430.97,INR,2025-04,Q2-2025
2025-04-27 00:00:00,2025-04-27,1009,Priya Sharma,daily_sales,29836.72,INR,2025-04,Q2-2025
2025-04-28 00:00:00,2025-04-28,1009,Priya Sharma,daily_sales,22314.98,INR,2025-04,Q2-2025
2025-04-29 00:00:00,2025-04-29,1009,Priya Sharma,daily_sales,50366.36,INR,2025-04,Q2-2025
2025-04-30 00:00:00,2025-04-30,1009,Priya Sharma,daily_sales,50367.39,INR,2025-04,Q2-2025
2025-05-01 00:00:00,2025-05-01,1009,Priya Sharma,daily_sales,26437.34,INR,2025-05,Q2-2025
2025-05-02 00:00:00,2025-05-02,1009,Priya Sharma,daily_sales,40394.18,INR,2025-05,Q2-2025
2025-05-03 00:00:00,2025-05-03,1009,Priya Sharma,daily_sales,17567.44,INR,2025-05,Q2-2025
2025-05-04 00:00:00,2025-05-04,1009,Priya Sharma,daily_sales,21436.76,INR,2025-05,Q2-2025
